,id,title,genres
1855,11426,From Here to Eternity,"war, drama, romance"
1856,654,On the Waterfront,"crime, drama"
1857,15919,Marty,"drama, romance"
1858,1725,West Side Story,"crime, drama, music"
1859,5769,Tom Jones,"adventure, comedy, history, romance"
1860,874,A Man for All Seasons,"drama, history"
1861,10633,In the Heat of the Night,"crime, drama, mystery, thriller"
1862,17917,Oliver!,"drama, family, music"
1863,3116,Midnight Cowboy,drama
1864,1051,The French Connection,"action, crime, thriller"
1865,1366,Rocky,drama
1866,12102,Kramer vs. Kramer,drama
1867,16619,Ordinary People,drama
1868,9443,Chariots of Fire,"drama, history"
1869,11050,Terms of Endearment,"drama, comedy"
1870,606,Out of Africa,drama
1871,746,The Last Emperor,"drama, history"
1872,380,Rain Man,drama
1873,403,Driving Miss Daisy,"comedy, drama"
1874,11485,Take the Money and Run,"comedy, crime"
1875,466,Klute,mystery
1876,13820,Repo Man,"comedy, crime, science fiction, thriller"
1877,15389,Metropolitan,"comedy, drama"
1878,13597,Labyrinth,"adventure, family, fantasy"
1879,2108,The Breakfast Club,"comedy, drama"
1880,10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,horror
1881,10072,A Nightmare on Elm Street 3: Dream Warriors,"horror, thriller"
1882,10131,A Nightmare on Elm Street 4: The Dream Master,"horror, thriller"
1883,10160,A Nightmare on Elm Street 5: The Dream Child,"horror, thriller"
1884,11284,Freddy's Dead: The Final Nightmare,"horror, thriller, comedy"
1885,4488,Friday the 13th,horror
1886,9725,Friday the 13th Part 2,"horror, thriller"
1887,9728,Friday the 13th Part III,"horror, thriller"
1888,9730,Friday the 13th: The Final Chapter,"horror, thriller"
1889,9731,Friday the 13th: A New Beginning,"horror, thriller"
1890,10225,Friday the 13th Part VI: Jason Lives,"horror, mystery, thriller"
1891,10281,Friday the 13th Part VII: The New Blood,"horror, thriller"
1892,10283,Friday the 13th Part VIII: Jason Takes Manhattan,"horror, thriller"
1893,948,Halloween,"horror, thriller"
1894,11281,Halloween II,"horror, thriller"
1895,10676,Halloween III: Season of the Witch,"horror, mystery, science fiction"
1896,11357,Halloween 4: The Return of Michael Myers,"horror, thriller"
1897,11361,Halloween 5: The Revenge of Michael Myers,"horror, thriller"
1898,36599,Prom Night,"horror, mystery, thriller"
1899,39929,Hello Mary Lou: Prom Night II,horror
1900,41828,Prom Night III: The Last Kiss,"thriller, comedy, horror"
1901,41769,Prom Night IV: Deliver Us from Evil,horror
1902,10585,Child's Play,"horror, thriller"
1903,11186,Child's Play 2,"drama, horror"
1904,11187,Child's Play 3,"thriller, horror, action"
1905,609,Poltergeist,horror
1906,11133,Poltergeist II: The Other Side,"horror, thriller"
1907,10306,Poltergeist III,"horror, thriller"
1908,9552,The Exorcist,"drama, horror, thriller"
1909,11586,Exorcist II: The Heretic,"horror, thriller, fantasy"
1910,11587,The Exorcist III,"thriller, horror, mystery"
1911,941,Lethal Weapon,"adventure, action, comedy, thriller, crime"
1912,942,Lethal Weapon 2,"action, adventure, comedy, crime, thriller"
1913,943,Lethal Weapon 3,"adventure, action, comedy, thriller, crime"
1914,927,Gremlins,"fantasy, horror, comedy"
1915,928,Gremlins 2: The New Batch,"comedy, horror, fantasy"
1916,9340,The Goonies,"adventure, comedy, family"
1917,9342,The Mask of Zorro,"action, adventure"
1918,38509,Polish Wedding,"comedy, drama"
1919,60033,"This World, Then the Fireworks","crime, drama, thriller"
1920,12101,Soylent Green,"mystery, science fiction, thriller"
1921,19,Metropolis,"drama, science fiction"
1922,165,Back to the Future Part II,"adventure, comedy, family, science fiction"
1923,196,Back to the Future Part III,"adventure, comedy, family, science fiction"
1924,551,The Poseidon Adventure,"action, adventure"
1925,16084,Freaky Friday,"fantasy, comedy, family"
1926,17984,The Absent-Minded Professor,"comedy, family, science fiction"
1927,22328,The Apple Dumpling Gang Rides Again,"comedy, family, western"
1928,32611,Babes in Toyland,"fantasy, science fiction, family"
1929,3170,Bambi,"animation, drama, family"
1930,346,Seven Samurai,"action, drama"
1931,859,Dangerous Liaisons,"drama, romance"
1932,841,Dune,"action, science fiction, adventure"
1933,11051,The Last Temptation of Christ,drama
1934,242,The Godfather: Part III,"crime, drama, thriller"
1935,1411,The Rapture,"mystery, drama"
1936,9769,Lolita,"drama, romance"
1937,9424,Disturbing Behavior,"mystery, horror, science fiction"
1938,9835,Jane Austen's Mafia!,"comedy, crime"
1939,857,Saving Private Ryan,"drama, history, war"
1940,17539,Billy's Hollywood Screen Kiss,"comedy, romance"
1941,44322,East Palace West Palace,drama
1942,22777,The Million Dollar Duck,"comedy, family"
1943,20173,The Barefoot Executive,"comedy, family"
1944,10957,The Black Cauldron,animation
1945,9570,The Black Hole,"adventure, family, science fiction, action"
1946,16249,Blackbeard's Ghost,"fantasy, comedy, family"
1947,13962,Blank Check,"comedy, family"
1948,14612,Candleshoe,family
1949,19378,The Cat from Outer Space,"comedy, family, science fiction"
1950,65157,Cheetah,"drama, family"
1951,29228,The Computer Wore Tennis Shoes,"comedy, family"
1952,19379,Condorman,"comedy, action, adventure"
1953,11164,D2: The Mighty Ducks,"action, comedy, drama, family"
1954,18887,Darby O'Gill and the Little People,"adventure, fantasy, science fiction, family"
1955,40866,The Devil and Max Devlin,"fantasy, comedy, science fiction, family"
1956,24736,A Far Off Place,"drama, adventure"
1957,10122,Flight of the Navigator,"family, science fiction, adventure"
1958,24816,The Gnome-Mobile,"fantasy, comedy, family"
1959,9994,The Great Mouse Detective,"comedy, animation, family"
1960,25445,The Happiest Millionaire,"comedy, drama, family, music"
1961,12129,Herbie Goes Bananas,"fantasy, comedy, family, adventure"
1962,14140,Herbie Goes To Monte Carlo,"romance, comedy, family, action, adventure"
1963,10439,Hocus Pocus,"comedy, family, fantasy"
1964,11158,Honey I Blew Up the Kid,"adventure, comedy, family, science fiction"
1965,9354,"Honey, I Shrunk the Kids","adventure, comedy, family, science fiction"
1966,28736,Hot Lead & Cold Feet,"action, comedy, family, western"
1967,34774,In Search of the Castaways,"action, adventure, drama, family"
1968,37969,The Incredible Journey,"adventure, family"
1969,9631,The Negotiator,"action, adventure, crime, drama, mystery, thriller"
1970,9820,The Parent Trap,"comedy, drama, family"
1971,14013,BASEketball,comedy
1972,36606,Full Tilt Boogie,documentary
1973,96196,The Governess,"drama, romance"
1974,98505,Seventh Heaven,drama
1975,1779,Roger & Me,"documentary, history"
1976,10849,The Purple Rose of Cairo,"fantasy, comedy, romance"
1977,678,Out of the Past,"drama, mystery, thriller"
1978,907,Doctor Zhivago,"drama, romance, war"
1979,5961,Fanny & Alexander,"fantasy, drama, mystery"
1980,47908,The Trip to Bountiful,drama
1981,42121,Tender Mercies,"drama, music, romance"
1982,2887,And the Band Played On,drama
1983,11974,The 'Burbs,"comedy, horror, thriller"
1984,20348,Fandango,"comedy, drama"
1985,26648,The Night Porter,drama
1986,11911,Mephisto,drama
1987,793,Blue Velvet,"crime, drama, mystery, thriller"
1988,35144,The Journey of Natty Gann,adventure
1989,9325,The Jungle Book,"family, animation, adventure"
1990,43037,Kidnapped,"action, adventure, drama, family"
1991,10340,Lady and the Tramp,"family, animation"
1992,10144,The Little Mermaid,"animation, family"
1993,10414,The Mighty Ducks,"comedy, family"
1994,10437,The Muppet Christmas Carol,"comedy, family, fantasy, drama"
1995,15300,Newsies,"drama, music, family"
1996,12230,One Hundred and One Dalmatians,"adventure, animation, comedy, family"
1997,13380,One Magic Christmas,"family, fantasy"
1998,10693,Peter Pan,"animation, music, family, adventure, fantasy"
1999,11335,Popeye,"action, adventure, comedy, family, music"
2000,11135,The Rescuers Down Under,"adventure, animation, crime, family, fantasy"
2001,11319,The Rescuers,"fantasy, family, animation, adventure"
2002,14822,Return from Witch Mountain,"adventure, fantasy, science fiction, family"
2003,15969,The Return of Jafar,"family, adventure, animation, romance"
2004,13155,Return to Oz,"adventure, family, fantasy"
2005,10249,The Rocketeer,"action, adventure, science fiction, family"
2006,15943,The Shaggy D.A.,"comedy, family"
2007,10882,Sleeping Beauty,"fantasy, animation, romance, family"
2008,24808,Something Wicked This Way Comes,"fantasy, mystery, thriller"
2009,19762,Son of Flubber,"comedy, family, romance"
2010,13850,Song of the South,"family, music"
2011,2619,Splash,"comedy, fantasy, romance"
2012,65158,Squanto: A Warrior's Tale,"drama, family"
2013,53565,Steamboat Willie,animation
2014,41841,Tall Tale,adventure
2015,27332,Tex,drama
2016,97,Tron,"science fiction, action, adventure"
2017,10419,Swing Kids,"music, drama"
2018,11675,Halloween: H20,"horror, thriller"
2019,2107,L.A. Story,"comedy, drama, fantasy, romance"
2020,6471,The Jerk,comedy
2021,9442,Dead Men Don't Wear Plaid,"comedy, mystery"
2022,11591,The Man with Two Brains,"comedy, romance, science fiction"
2023,13697,Grand Canyon,drama
2024,19158,Graveyard Shift,"drama, horror"
2025,227,The Outsiders,"crime, drama"
2026,87,Indiana Jones and the Temple of Doom,"adventure, action"
2027,123,The Lord of the Rings,"fantasy, drama, animation, adventure"
2028,9314,Nineteen Eighty-Four,"drama, romance, science fiction"
2029,11336,The Dead Zone,"horror, science fiction, thriller"
2030,9980,Maximum Overdrive,"action, drama, horror, science fiction"
2031,10657,Needful Things,"drama, horror"
2032,10489,Cujo,"horror, thriller"
2033,10823,Children of the Corn,"drama, fantasy, horror, thriller"
2034,11497,All Dogs Go to Heaven,"drama, animation, family, comedy, fantasy"
2035,2907,The Addams Family,"horror, comedy, fantasy"
2036,9454,Ever After: A Cinderella Story,"drama, romance, comedy"
2037,8688,Snake Eyes,"crime, mystery"
2038,118452,"First Love, Last Rites",drama
2039,16155,Safe Men,"comedy, crime"
2040,48894,The Saltmen of Tibet,"documentary, foreign"
2041,23954,Atlantic City,"crime, drama, romance"
2042,12761,Autumn Sonata,"music, drama"
2043,396,Who's Afraid of Virginia Woolf?,drama
2044,14367,Adventures in Babysitting,"thriller, comedy, crime, adventure"
2045,11814,Weird Science,"comedy, romance, fantasy"
2046,16081,Doctor Dolittle,"adventure, fantasy, comedy, family, music, romance"
2047,18331,The Nutty Professor,"comedy, family, romance, science fiction"
2048,15171,Charlotte's Web,"animation, drama, family"
2049,11837,Watership Down,"adventure, animation, drama"
2050,11704,The Secret of NIMH,"fantasy, animation, drama, family"
2051,11639,The Dark Crystal,fantasy
2052,4978,An American Tail,"drama, family, animation, adventure"
2053,10380,An American Tail: Fievel Goes West,"adventure, animation, family"
2054,11976,Legend,"adventure, fantasy"
2055,15144,Sixteen Candles,"comedy, romance"
2056,11522,Pretty in Pink,comedy
2057,11557,St. Elmo's Fire,"drama, romance"
2058,13853,The Clan of the Cave Bear,"adventure, drama"
2059,11415,House,"comedy, horror"
2060,37530,House II: The Second Story,"fantasy, horror, comedy"
2061,8393,The Gods Must Be Crazy,"action, comedy"
2062,11937,The Gods Must Be Crazy II,"action, comedy"
2063,21661,Air Bud: Golden Receiver,"comedy, family"
2064,9320,The Avengers,thriller
2065,33644,How Stella Got Her Groove Back,"comedy, drama, romance"
2066,14662,Slums of Beverly Hills,"comedy, drama"
2067,125124,The Best Man,
2068,115872,The Chambermaid on the Titanic,drama
2069,39930,"Henry II, Portrait of a Serial Killer","crime, horror, thriller"
2070,10692,Henry: Portrait of a Serial Killer,"crime, drama, horror, thriller"
2071,805,Rosemary's Baby,"horror, drama, mystery"
2072,34584,The NeverEnding Story,"drama, family, fantasy, adventure"
2073,34636,The Neverending Story II: The Next Chapter,"drama, family, fantasy, adventure"
2074,2182,Attack of the Killer Tomatoes!,"comedy, horror, science fiction"
2075,28070,Surf Nazis Must Die,"horror, science fiction"
2076,77469,Your Friends & Neighbors,"drama, comedy"
2077,10278,Return to Paradise,"drama, thriller, romance"
2078,36647,Blade,"horror, action"
2079,17915,Dance with Me,"drama, music, romance"
2080,14557,Dead Man on Campus,comedy
2081,9417,Wrongfully Accused,"action, adventure, comedy"
2082,41469,Next Stop Wonderland,"comedy, drama, romance"
2083,19381,All I Wanna Do,comedy
2084,34637,The Navigator: A Medieval Odyssey,"adventure, action, drama, fantasy, mystery"
2085,4011,Beetlejuice,"fantasy, comedy"
2086,161795,Déjà Vu,"romance, drama"
2087,1580,Rope,"crime, drama, mystery, thriller"
2088,5854,Family Plot,"comedy, crime, thriller"
2089,573,Frenzy,"crime, drama, mystery, thriller"
2090,2370,Topaz,"action, drama, mystery, thriller"
2091,5780,Torn Curtain,"mystery, thriller"
2092,506,Marnie,"crime, drama, mystery, thriller"
2093,22527,The Wrong Man,"crime, drama, mystery"
2094,574,The Man Who Knew Too Much,"adventure, crime, drama, mystery, thriller"
2095,11219,The Trouble with Harry,"comedy, mystery, thriller"
2096,30159,I Confess,"crime, drama"
2097,845,Strangers on a Train,"crime, drama, thriller"
2098,1978,Stage Fright,thriller
2099,3682,54,"music, drama"
2100,51942,I Married a Strange Person!,"drama, comedy, animation"
2101,46702,Why Do Fools Fall In Love,"drama, romance"
2102,54795,Keep the Aspidistra Flying,"comedy, drama, romance"
2103,46748,See the Sea,"drama, thriller"
2104,847,Willow,"adventure, drama, action"
2105,117,The Untouchables,"crime, drama, history, thriller"
2106,14577,Dirty Work,comedy
2107,37498,Knock Off,"action, adventure, thriller"
2108,38621,Firelight,"romance, drama"
2109,59138,Modulations,documentary
2110,28047,Phoenix,"drama, thriller, crime, romance"
2111,4175,Under Capricorn,drama
2112,31667,The Paradine Case,"drama, crime, thriller"
2113,13321,Lifeboat,"drama, war"
2114,21734,Shadow of a Doubt,"crime, drama, thriller"
2115,31997,Saboteur,"thriller, war"
2116,24197,Mr. & Mrs. Smith,"comedy, romance"
2117,11462,Suspicion,"mystery, thriller"
2118,31995,Jamaica Inn,"adventure, crime"
2119,940,The Lady Vanishes,"mystery, thriller"
2120,2762,Young and Innocent,"drama, crime"
2121,12684,Sabotage,"thriller, mystery"
2122,2761,Secret Agent,thriller
2123,8208,The Man Who Knew Too Much,"drama, thriller"
2124,52907,Waltzes from Vienna,
2125,15007,Number Seventeen,"crime, mystery, thriller"
2126,36049,Rich and Strange,"comedy, drama, thriller"
2127,52748,The Skin Game,drama
2128,75793,Elstree Calling,"music, comedy"
2129,47695,Juno and the Paycock,drama
2130,31930,Murder!,"mystery, thriller"
2131,20213,The Manxman,drama
2132,543,Blackmail,"drama, thriller, crime"
2133,36054,Champagne,comedy
2134,143750,The Farmer's Wife,drama
2135,52782,Downhill,drama
2136,36055,Easy Virtue,"drama, thriller"
2137,36056,The Ring,drama
2138,2760,The Lodger: A Story of the London Fog,"crime, drama, thriller"
2139,64398,The Pleasure Garden,drama
2140,10220,Rounders,"drama, crime"
2141,431,Cube,"thriller, science fiction, mystery"
2142,31641,Digging to China,drama
2143,223318,Let's Talk About Sex,
2144,69848,One Man's Hero,"western, action, drama, history"
2145,22796,Simon Birch,"comedy, drama, family"
2146,22256,Without Limits,drama
2147,37550,Seven Beauties,"comedy, drama, foreign"
2148,37916,Swept Away,"drama, comedy, romance, foreign"
2149,21873,My Bodyguard,"drama, family"
2150,21500,Class,"comedy, drama"
2151,84116,"Grandview, U.S.A.",drama
2152,12626,Broadcast News,"comedy, drama, romance"
2153,37818,The Allnighter,"comedy, romance"
2154,3525,Working Girl,"comedy, drama, romance"
2155,129628,Stars & Bars,comedy
2156,2321,Married to the Mob,"comedy, crime, romance"
2157,2028,Say Anything...,"comedy, drama, romance"
2158,16384,My Blue Heaven,"action, comedy"
2159,91217,Men Don't Leave,drama
2160,77314,The Cabinet of Dr. Ramirez,
2161,10699,Hero,"drama, comedy, thriller, mystery"
2162,11597,Toys,"fantasy, comedy, science fiction"
2163,218624,Choices,drama
2164,47947,Young Doctors in Love,comedy
2165,48311,Parasite,"horror, science fiction"
2166,44772,No Small Affair,"comedy, drama, music, romance"
2167,14347,Blame It on Rio,"comedy, romance"
2168,41090,Wisdom,"crime, drama"
2169,18282,One Crazy Summer,"drama, comedy, romance, family"
2170,18169,About Last Night...,"comedy, drama, romance"
2171,11082,The Seventh Sign,"horror, thriller, mystery, fantasy"
2172,5971,We're No Angels,"comedy, crime, drama"
2173,11933,Nothing but Trouble,"comedy, adventure"
2174,20096,The Butcher's Wife,"fantasy, comedy, science fiction, romance"
2175,30815,Mortal Thoughts,"mystery, thriller"
2176,881,A Few Good Men,drama
2177,4478,Indecent Proposal,drama
2178,22318,Permanent Midnight,"drama, romance"
2179,53113,One True Thing,"drama, romance"
2180,2109,Rush Hour,"action, comedy, crime, thriller"
2181,122289,Lilian's Story,drama
